OPR_DT,day_of_month,Month,Day_of_week,OPR_HR,Fuel,Solar,Wind,Load,Import,Price,Node
5/1/2018,1,5,3,2,3.84,0,2686.56,8744.49,5140,16.17984,DLAP_SCE
5/1/2018,1,5,3,3,3.84,0,2675.74,8541.6,4911,12.30011,DLAP_SCE
5/1/2018,1,5,3,4,3.84,0,2596.29,8504.25,4872,12.18326,DLAP_SCE
5/1/2018,1,5,3,5,3.84,0,2465.78,8720.91,5125,17.63645,DLAP_SCE
5/1/2018,1,5,3,6,3.84,0.63,2376.52,9204.95,5711,32.9895,DLAP_SCE
5/1/2018,1,5,3,7,3.84,408.11,2329.91,10103.89,5858.68,40.58598,DLAP_SCE
5/1/2018,1,5,3,8,3.84,2493.44,2254.63,10589.78,5149,32.44129,DLAP_SCE
5/1/2018,1,5,3,9,3.84,4504.21,2195.62,11102.17,4184,26.32829,DLAP_SCE
5/1/2018,1,5,3,10,3.84,5222.84,2164.33,11300.45,4069,26.9,DLAP_SCE
5/1/2018,1,5,3,11,3.84,5652.74,2187.66,11546.36,4039.7,25.31,DLAP_SCE
5/1/2018,1,5,3,12,3.84,5863.08,2235.77,11607.8,3726.7,27.82516,DLAP_SCE
5/1/2018,1,5,3,13,3.84,5761.05,2298.29,11665.34,3722.7,22.57,DLAP_SCE
5/1/2018,1,5,3,14,3.84,5681.8,2349.97,11606.7,3712.7,24.28719,DLAP_SCE
5/1/2018,1,5,3,15,3.84,5573.34,2354,11551.71,3847.7,22.71,DLAP_SCE
5/1/2018,1,5,3,16,3.84,5139.07,2365.51,11254.6,4026.7,16.55754,DLAP_SCE
5/1/2018,1,5,3,17,3.84,4487.18,2394.25,11066.84,4254.7,23.53692,DLAP_SCE
5/1/2018,1,5,3,18,3.84,3295.17,2310.87,11072.48,4578.7,27.50086,DLAP_SCE
5/1/2018,1,5,3,19,3.84,1275.88,2201.15,11281.98,5822.7,32.7694,DLAP_SCE
5/1/2018,1,5,3,20,3.84,101.06,2042.16,11760.02,6319.92,50.28247,DLAP_SCE
5/1/2018,1,5,3,21,3.84,0,1992.42,12245.71,6480.11,61.38304,DLAP_SCE
5/1/2018,1,5,3,22,3.84,0,1883.47,11666.98,6313.33,49.64809,DLAP_SCE
5/1/2018,1,5,3,23,3.84,0,1792.48,10632.79,6227.83,36.75128,DLAP_SCE
5/1/2018,1,5,3,24,3.84,0,1790.19,9723.7,5597.7,26.6055,DLAP_SCE
5/2/2018,2,5,4,1,3.65,0,1853.89,9153.1,5284,21.45372,DLAP_SCE
5/2/2018,2,5,4,2,3.65,0,1763.39,8762.68,5223,18.4531,DLAP_SCE
5/2/2018,2,5,4,3,3.65,0,1743.84,8503.93,4971,15.34679,DLAP_SCE
5/2/2018,2,5,4,4,3.65,0,1675.48,8439.97,4967,14.78876,DLAP_SCE
5/2/2018,2,5,4,5,3.65,0,1582.29,8664.71,5216,19.13875,DLAP_SCE
5/2/2018,2,5,4,6,3.65,0.96,1539.1,9180.97,5698,31.10243,DLAP_SCE
5/2/2018,2,5,4,7,3.65,421.06,1474.63,10005.81,6010,39.59688,DLAP_SCE
5/2/2018,2,5,4,8,3.65,2412.21,1404.09,10417.23,5208,31.5377,DLAP_SCE
5/2/2018,2,5,4,9,3.65,4248.11,1215.42,10907.6,3502,28.29207,DLAP_SCE
5/2/2018,2,5,4,10,3.65,5032.53,1118.64,11161.11,3506,29.38,DLAP_SCE
5/2/2018,2,5,4,11,3.65,5365.83,1055.06,11479.78,3488,27.96,DLAP_SCE
5/2/2018,2,5,4,12,3.65,5529.42,1053.14,11550.94,3602,34.56422,DLAP_SCE
5/2/2018,2,5,4,13,3.65,5510.06,1058.79,11668.15,3633,24.74696,DLAP_SCE
5/2/2018,2,5,4,14,3.65,5404.81,1042.72,11636.81,3592,26.71,DLAP_SCE
5/2/2018,2,5,4,15,3.65,5279.11,1153.48,11616.56,3655,22.71231,DLAP_SCE
5/2/2018,2,5,4,16,3.65,5021.91,1444.42,11381.22,3667,21.42519,DLAP_SCE
5/2/2018,2,5,4,17,3.65,4518.32,1700.33,11140.57,3698,20.76194,DLAP_SCE
5/2/2018,2,5,4,18,3.65,3552.95,1757.87,11055.73,4228,26.58837,DLAP_SCE
5/2/2018,2,5,4,19,3.65,1442.36,1761.4,11146.43,5447,30.73703,DLAP_SCE
5/2/2018,2,5,4,20,3.65,114.57,1735.97,11670.18,5700,52.19066,DLAP_SCE
5/2/2018,2,5,4,21,3.65,0,1769.44,12098.69,5878,64.02717,DLAP_SCE
5/2/2018,2,5,4,22,3.65,0,1791.97,11533.53,5712,49.24273,DLAP_SCE
5/2/2018,2,5,4,23,3.65,0,1864.73,10550.94,6013,33.75945,DLAP_SCE
5/2/2018,2,5,4,24,3.65,0,1873.64,9676.37,5326,21.38355,DLAP_SCE
5/3/2018,3,5,5,1,3.83,0,1978.32,9247.33,5276,18.80394,DLAP_SCE
5/3/2018,3,5,5,2,3.83,0,1796.44,8874.02,5198,16.19748,DLAP_SCE
5/3/2018,3,5,5,3,3.83,0,1687.06,8650.88,5150,14.42996,DLAP_SCE
5/3/2018,3,5,5,4,3.83,0,1518.39,8581.63,5155,14.50715,DLAP_SCE
5/3/2018,3,5,5,5,3.83,0,1373.06,8795.82,5192,17.81697,DLAP_SCE
5/3/2018,3,5,5,6,3.83,2.17,1097.68,9330.32,5569,33.80281,DLAP_SCE
5/3/2018,3,5,5,7,3.83,630.65,811.02,10056.47,5392,46.21753,DLAP_SCE
5/3/2018,3,5,5,8,3.83,3326.2,565.88,10505.58,4941.21,30.07078,DLAP_SCE
5/3/2018,3,5,5,9,3.83,5739.37,285.57,10834.12,4054,24.15768,DLAP_SCE
5/3/2018,3,5,5,10,3.83,6535.85,144.28,10981.14,3968,22.18771,DLAP_SCE
5/3/2018,3,5,5,11,3.83,6996.29,124.69,11228.16,4158,18.16267,DLAP_SCE
5/3/2018,3,5,5,12,3.83,7107.4,121.42,11348.01,4225,26.4982,DLAP_SCE
5/3/2018,3,5,5,13,3.83,7111.46,113.79,11442.5,4242,16.93045,DLAP_SCE
5/3/2018,3,5,5,14,3.83,7106.92,112,11487.69,4176,22.3725,DLAP_SCE
5/3/2018,3,5,5,15,3.83,7050.05,140.3,11572.95,4275,23.32114,DLAP_SCE
5/3/2018,3,5,5,16,3.83,6756.86,241.49,11583.76,4351,25.47917,DLAP_SCE
5/3/2018,3,5,5,17,3.83,6179.26,410.61,11573.72,4344,24.35674,DLAP_SCE
5/3/2018,3,5,5,18,3.83,4812.84,674.46,11445.23,4654,28.7051,DLAP_SCE
5/3/2018,3,5,5,19,3.83,2064.17,901.03,11484.63,5213,33.21797,DLAP_SCE
5/3/2018,3,5,5,20,3.83,203.51,1112.11,11806.97,5485,54.06501,DLAP_SCE
5/3/2018,3,5,5,21,3.83,0,1132.02,12267.31,5561,69.90858,DLAP_SCE
5/3/2018,3,5,5,22,3.83,0,1083.86,11752.85,5461,53.264,DLAP_SCE
5/3/2018,3,5,5,23,3.83,0,1004.78,10756.09,5678,41.73563,DLAP_SCE
5/3/2018,3,5,5,24,3.83,0,932.5,9887.3,5535,29.30646,DLAP_SCE
5/4/2018,4,5,6,1,3.27,0,964.81,9387.46,5315,22.1521,DLAP_SCE
5/4/2018,4,5,6,2,3.27,0,848.4,8966.6,5261,19.29789,DLAP_SCE
5/4/2018,4,5,6,3,3.27,0,722.63,8653.9,5246,17.98332,DLAP_SCE
5/4/2018,4,5,6,4,3.27,0,622.7,8626.62,5252,17.66487,DLAP_SCE
5/4/2018,4,5,6,5,3.27,0,518.76,8802.75,5266,19.19896,DLAP_SCE
5/4/2018,4,5,6,6,3.27,1.05,359.27,9282.64,5473,35.88887,DLAP_SCE
5/4/2018,4,5,6,7,3.27,654.61,228.98,9955.73,5166,46.14767,DLAP_SCE
5/4/2018,4,5,6,8,3.27,3367.38,153.78,10426.05,4288.34,27.73613,DLAP_SCE
5/4/2018,4,5,6,9,3.27,5786.47,84.58,10818.06,3939,18.42646,DLAP_SCE
5/4/2018,4,5,6,10,3.27,6558.31,88.87,11190.35,3856,19.1241,DLAP_SCE
5/4/2018,4,5,6,11,3.27,6994.59,109.2,11652.55,3920,21.51,DLAP_SCE
5/4/2018,4,5,6,12,3.27,7112.85,114.72,12085.16,3910,23.6947,DLAP_SCE
5/4/2018,4,5,6,13,3.27,7112.6,116.79,12358.29,3825,18.64558,DLAP_SCE
5/4/2018,4,5,6,14,3.27,7099.85,122.82,12789.89,3773,25.8176,DLAP_SCE
5/4/2018,4,5,6,15,3.27,7055.44,109.12,13120.56,3950,28.98337,DLAP_SCE
5/4/2018,4,5,6,16,3.27,6775.87,99.18,13261.87,3987,30.12196,DLAP_SCE
5/4/2018,4,5,6,17,3.27,6196.78,112.35,13259.33,3758,31.54311,DLAP_SCE
5/4/2018,4,5,6,18,3.27,4822.1,174.36,13060.06,4365,36.02918,DLAP_SCE
5/4/2018,4,5,6,19,3.27,2070.84,381.06,12859.23,5273,45.25675,DLAP_SCE
5/4/2018,4,5,6,20,3.27,211.6,650.47,12771.2,5593.66,62.57099,DLAP_SCE
5/4/2018,4,5,6,21,3.27,0,801.14,12967.78,5618.55,82.26717,DLAP_SCE
5/4/2018,4,5,6,22,3.27,0,943.92,12368.01,5853.95,47.52183,DLAP_SCE
5/4/2018,4,5,6,23,3.27,0,1066.78,11384.13,5841,34.86039,DLAP_SCE
5/4/2018,4,5,6,24,3.27,0,922.17,10400.19,5637,31.08468,DLAP_SCE
5/5/2018,5,5,7,1,3.19,0,648.21,9969.58,5483,32.99,DLAP_SCE
5/5/2018,5,5,7,2,3.19,0,515.18,9381.6,5391,26.90779,DLAP_SCE
5/5/2018,5,5,7,3,3.19,0,352.22,8930.54,5360,23.52458,DLAP_SCE
5/5/2018,5,5,7,4,3.19,0,249.64,8789.79,5371,23.93269,DLAP_SCE
5/5/2018,5,5,7,5,3.19,0,197.63,8787.54,5338,22.25924,DLAP_SCE
5/5/2018,5,5,7,6,3.19,2.03,158.14,8908.76,5394,25.56897,DLAP_SCE
5/5/2018,5,5,7,7,3.19,666.48,122.68,9020.75,5075,28.91467,DLAP_SCE
5/5/2018,5,5,7,8,3.19,3273.18,113.21,9213.42,3908,17.04307,DLAP_SCE
5/5/2018,5,5,7,9,3.19,5542.95,92.16,9637.94,3500,9.57757,DLAP_SCE
5/5/2018,5,5,7,10,3.19,6390.27,110.38,10112.28,3242,9.52346,DLAP_SCE
5/5/2018,5,5,7,11,3.19,6843,148.99,10577.9,3417,9.9124,DLAP_SCE
5/5/2018,5,5,7,12,3.19,6956.15,174.44,11137.35,3484,15.08918,DLAP_SCE
5/5/2018,5,5,7,13,3.19,6937.74,184.4,11660.17,3316,18.22054,DLAP_SCE
5/5/2018,5,5,7,14,3.19,6883.81,186.99,12345.93,3285,29.65114,DLAP_SCE
5/5/2018,5,5,7,15,3.19,6788.64,172.98,12943.52,3446,42.88261,DLAP_SCE
5/5/2018,5,5,7,16,3.19,6344,172.62,13179.46,3595,44.50511,DLAP_SCE
5/5/2018,5,5,7,17,3.19,5651.28,254.5,13486.51,4002,45.15626,DLAP_SCE
5/5/2018,5,5,7,18,3.19,4261.46,345.49,13477.58,4825.2,38.69294,DLAP_SCE
5/5/2018,5,5,7,19,3.19,1660.86,474.32,13226.35,5448.9,47.70286,DLAP_SCE
5/5/2018,5,5,7,20,3.19,116.65,680.98,12910.84,5774,65.66988,DLAP_SCE
5/5/2018,5,5,7,21,3.19,0,693.21,12974.84,5860,78.24304,DLAP_SCE
5/5/2018,5,5,7,22,3.19,0,796.08,12282.8,5872.8,46.23456,DLAP_SCE
5/5/2018,5,5,7,23,3.19,0,894.26,11333.98,6180.65,36.79365,DLAP_SCE
5/5/2018,5,5,7,24,3.19,0,899.77,10393.27,5985,30.22157,DLAP_SCE
5/6/2018,6,5,1,1,3.19,0,926.1,9658.2,5153,30.66173,DLAP_SCE
5/6/2018,6,5,1,2,3.19,0,919.46,9072.09,5038,26.00758,DLAP_SCE
5/6/2018,6,5,1,3,3.19,0,848.95,8733.53,5048,27.10694,DLAP_SCE
5/6/2018,6,5,1,4,3.19,0,779.38,8530.17,5042.98,22.1859,DLAP_SCE
5/6/2018,6,5,1,5,3.19,0,739.36,8446.36,5084.7,22.18143,DLAP_SCE
5/6/2018,6,5,1,6,3.19,2.95,673.19,8447.49,5238,23.53926,DLAP_SCE
5/6/2018,6,5,1,7,3.19,550.37,573.6,8335.93,5042,20.85975,DLAP_SCE
5/6/2018,6,5,1,8,3.19,2828.97,474.73,8502.44,4128,8.66559,DLAP_SCE
5/6/2018,6,5,1,9,3.19,4908.57,327.15,8977.39,3818,6.08013,DLAP_SCE
5/6/2018,6,5,1,10,3.19,5868.88,223.63,9452.19,3680,3.91812,DLAP_SCE
5/6/2018,6,5,1,11,3.19,6383.87,213.64,9943.63,3600,2.2698,DLAP_SCE
5/6/2018,6,5,1,12,3.19,6436.81,277.03,10546.56,3764,17.18371,DLAP_SCE
5/6/2018,6,5,1,13,3.19,6349.44,390.13,11040.69,3822,11.59788,DLAP_SCE
5/6/2018,6,5,1,14,3.19,6193.21,539.64,11580.15,3800,15.72881,DLAP_SCE
5/6/2018,6,5,1,15,3.19,6140.03,671.04,12073.94,4034,20.80475,DLAP_SCE
5/6/2018,6,5,1,16,3.19,5670.82,845.51,12429.96,4064,24.71366,DLAP_SCE
5/6/2018,6,5,1,17,3.19,5048.16,1037.81,12670.09,4541,26.46968,DLAP_SCE
5/6/2018,6,5,1,18,3.19,3762.42,1207.96,12870.75,4768.4,37.22456,DLAP_SCE
5/6/2018,6,5,1,19,3.19,1481.19,1412.27,12588.54,5171.8,46.83172,DLAP_SCE
5/6/2018,6,5,1,20,3.19,101.52,1637.67,12475.51,5356,55.80203,DLAP_SCE
5/6/2018,6,5,1,21,3.19,0,1752.71,12580.88,5508,58.95749,DLAP_SCE
5/6/2018,6,5,1,22,3.19,0,1816.49,12065.99,5752.6,44.31397,DLAP_SCE
5/6/2018,6,5,1,23,3.19,0,1839.95,11134.43,5390.6,29.23134,DLAP_SCE
5/6/2018,6,5,1,24,3.19,0,1881.33,10108.92,5343,24.50938,DLAP_SCE
5/7/2018,7,5,2,1,3.19,0,2001.39,9506.21,5037,17.82014,DLAP_SCE
5/7/2018,7,5,2,2,3.19,0,2025.3,9034.94,5016,12.86294,DLAP_SCE
5/7/2018,7,5,2,3,3.19,0,1956.1,8675.93,4901,9.93437,DLAP_SCE
5/7/2018,7,5,2,4,3.19,0,1901.28,8577.37,4931,8.56497,DLAP_SCE
5/7/2018,7,5,2,5,3.19,0,1812.76,8778.17,5063,12.50485,DLAP_SCE
5/7/2018,7,5,2,6,3.19,3.92,1701.62,9307.09,5459,26.49369,DLAP_SCE
5/7/2018,7,5,2,7,3.19,612.97,1534.68,10044.56,5770,36.08227,DLAP_SCE
5/7/2018,7,5,2,8,3.19,3071.89,1342.27,10632.01,4735,28.15039,DLAP_SCE
5/7/2018,7,5,2,9,3.19,5306.97,1161.46,11265.5,3893,19.90419,DLAP_SCE
5/7/2018,7,5,2,10,3.19,6193.63,946.94,11812.46,3922,23.06,DLAP_SCE
5/7/2018,7,5,2,11,3.19,6691.07,806.43,12323.5,3902,23.74915,DLAP_SCE
5/7/2018,7,5,2,12,3.19,6838.94,874.96,12857.5,3980,28.23153,DLAP_SCE
5/7/2018,7,5,2,13,3.19,6906.9,1000.18,13299.96,3876,28.35412,DLAP_SCE
5/7/2018,7,5,2,14,3.19,6902.98,1211.9,13738.19,3712,30.10105,DLAP_SCE
5/7/2018,7,5,2,15,3.19,6838.59,1566.37,14130.62,3651,57.74159,DLAP_SCE
5/7/2018,7,5,2,16,3.19,6520.96,1898.45,14263.08,3838,31.07931,DLAP_SCE
5/7/2018,7,5,2,17,3.19,5924.75,2196.6,14344.3,4043,47.32804,DLAP_SCE
5/7/2018,7,5,2,18,3.19,4652.07,2296.32,14128.22,4359.2,39.73559,DLAP_SCE
5/7/2018,7,5,2,19,3.19,1967.32,2380.41,13763.63,5033.82,45.88703,DLAP_SCE
5/7/2018,7,5,2,20,3.19,164.86,2406.39,13544.47,5355,61.356,DLAP_SCE
5/7/2018,7,5,2,21,3.19,0,2393.46,13673.54,5646,75.38381,DLAP_SCE
5/7/2018,7,5,2,22,3.19,0,2355.83,12971.38,5625.8,46.96691,DLAP_SCE
5/7/2018,7,5,2,23,3.19,0,2281.67,11774.1,5600.4,29.50455,DLAP_SCE
5/7/2018,7,5,2,24,3.19,0,2244.48,10644.14,5495,26.5218,DLAP_SCE
5/8/2018,8,5,3,1,3.63,0,2345.87,9865.87,5186,20.97333,DLAP_SCE
5/8/2018,8,5,3,2,3.63,0,2256.66,9338.25,5151,16.4461,DLAP_SCE
5/8/2018,8,5,3,3,3.63,0,2086.22,8992.09,5096,12.36971,DLAP_SCE
5/8/2018,8,5,3,4,3.63,0,1895.21,8890.94,5056,11.11342,DLAP_SCE
5/8/2018,8,5,3,5,3.63,0,1700.17,9047.53,5133,18.73011,DLAP_SCE
5/8/2018,8,5,3,6,3.63,7.92,1470.03,9530.23,5225.6,27.82943,DLAP_SCE
5/8/2018,8,5,3,7,3.63,762.61,1188.83,10280.04,5550,37.96469,DLAP_SCE
5/8/2018,8,5,3,8,3.63,3455.6,916.06,10842.12,4183,28.45043,DLAP_SCE
5/8/2018,8,5,3,9,3.63,5682.9,616.8,11364.03,3689,21.47695,DLAP_SCE
5/8/2018,8,5,3,10,3.63,6452.28,341.41,11884.81,3583,28.17244,DLAP_SCE
5/8/2018,8,5,3,11,3.63,6899.58,209.46,12490.2,3570,27.69727,DLAP_SCE
5/8/2018,8,5,3,12,3.63,7021.48,259.69,13030.36,3616,28.82106,DLAP_SCE
5/8/2018,8,5,3,13,3.63,6952.58,376.31,13548.01,3580,27.07709,DLAP_SCE
5/8/2018,8,5,3,14,3.63,6899.02,593.36,14192.27,3739,31.29249,DLAP_SCE
5/8/2018,8,5,3,15,3.63,6816.46,1262.77,14662.98,3746,33.71611,DLAP_SCE
5/8/2018,8,5,3,16,3.63,6368.52,1955.07,14772.07,3721,35.34178,DLAP_SCE
5/8/2018,8,5,3,17,3.63,5684.47,2453.01,14823.37,4240,37.94147,DLAP_SCE
5/8/2018,8,5,3,18,3.63,4296.25,2609.11,14436.69,4862,45.24782,DLAP_SCE
5/8/2018,8,5,3,19,3.63,1648.63,2708.55,13978.38,5331.4,46.85412,DLAP_SCE
5/8/2018,8,5,3,20,3.63,103.24,2757.15,13714.67,5736,54.50744,DLAP_SCE
5/8/2018,8,5,3,21,3.63,0,2728.25,13771.49,6041.75,64.55317,DLAP_SCE
5/8/2018,8,5,3,22,3.63,0,2720.93,13015.65,5788.84,46.92309,DLAP_SCE
5/8/2018,8,5,3,23,3.63,0,2654.18,11817.95,5661.95,31.09905,DLAP_SCE
5/8/2018,8,5,3,24,3.63,0,2637.93,10659.15,5459,26.8062,DLAP_SCE
5/9/2018,9,5,4,1,3.42,0,2722.32,9874.53,5090,16.09052,DLAP_SCE
5/9/2018,9,5,4,2,3.42,0,2650.44,9335.57,4970,20.26833,DLAP_SCE
5/9/2018,9,5,4,3,3.42,0,2593.16,8955.33,4572,7.65638,DLAP_SCE
5/9/2018,9,5,4,4,3.42,0,2452.9,8872.6,4736,9.1493,DLAP_SCE
5/9/2018,9,5,4,5,3.42,0,2338.66,9016.34,4982,13.21549,DLAP_SCE
5/9/2018,9,5,4,6,3.42,5.84,2263.51,9397.63,5356.6,28.89092,DLAP_SCE
5/9/2018,9,5,4,7,3.42,754.61,2158.86,10261.43,5407,38.36796,DLAP_SCE
5/9/2018,9,5,4,8,3.42,3429.71,1989.47,10765.86,4647,22.11965,DLAP_SCE
5/9/2018,9,5,4,9,3.42,5615.78,1814.24,11358.63,4188,12.18182,DLAP_SCE
5/9/2018,9,5,4,10,3.42,6416.24,1671.82,11959.71,3981,18.17906,DLAP_SCE
5/9/2018,9,5,4,11,3.42,6846.51,1532.02,12567.92,3920,17.13113,DLAP_SCE
5/9/2018,9,5,4,12,3.42,7002.73,1588.23,13256.92,3925,21.70782,DLAP_SCE
5/9/2018,9,5,4,13,3.42,7046.76,1719.2,13799.04,3944,20.62753,DLAP_SCE
5/9/2018,9,5,4,14,3.42,7033.68,1893.72,14450.93,4007,24.81839,DLAP_SCE
5/9/2018,9,5,4,15,3.42,6973.15,2091.57,14847.06,4007,27.55573,DLAP_SCE
5/9/2018,9,5,4,16,3.42,6710.95,2286.83,15094.12,4035,35.2109,DLAP_SCE
5/9/2018,9,5,4,17,3.42,6147.82,2481.59,15089.24,4402,33.16484,DLAP_SCE
5/9/2018,9,5,4,18,3.42,4876.67,2545.9,14770.4,4290,43.15198,DLAP_SCE
5/9/2018,9,5,4,19,3.42,2169.97,2573.5,14339.2,4831.21,43.85723,DLAP_SCE
5/9/2018,9,5,4,20,3.42,209.19,2558.03,14032.38,5222.14,53.43807,DLAP_SCE
5/9/2018,9,5,4,21,3.42,0,2593.34,14058.79,5583.6,61.83796,DLAP_SCE
5/9/2018,9,5,4,22,3.42,0,2601.4,13354.91,5578.42,45.68104,DLAP_SCE
5/9/2018,9,5,4,23,3.42,0,2596.11,12022.84,5868,31.64462,DLAP_SCE
5/9/2018,9,5,4,24,3.42,0,2641.67,10833.33,5699,23.54134,DLAP_SCE
5/10/2018,10,5,5,1,3.37,0,2504.48,9910.29,5018,17.15589,DLAP_SCE
5/10/2018,10,5,5,2,3.37,0,2531.93,9406.08,4964,12.46867,DLAP_SCE
5/10/2018,10,5,5,3,3.37,0,2487.71,9060.03,4677,10.17915,DLAP_SCE
5/10/2018,10,5,5,4,3.37,0,2395.95,8935.85,4727,8.97359,DLAP_SCE
5/10/2018,10,5,5,5,3.37,0,2311.22,9078.72,4981,12.24043,DLAP_SCE
5/10/2018,10,5,5,6,3.37,5.09,2212.13,9544.12,5240.6,26.02969,DLAP_SCE
5/10/2018,10,5,5,7,3.37,799.17,2079.98,10231.72,5541,39.94258,DLAP_SCE
5/10/2018,10,5,5,8,3.37,3471.12,1853.22,10810.17,4765.07,23.48821,DLAP_SCE
5/10/2018,10,5,5,9,3.37,5627.94,1680.53,11368.35,3838,14.7941,DLAP_SCE
5/10/2018,10,5,5,10,3.37,6417.71,1545.76,11814.94,3797,11.8,DLAP_SCE
5/10/2018,10,5,5,11,3.37,6865.78,1499.49,12333.97,3816,11.54013,DLAP_SCE
5/10/2018,10,5,5,12,3.37,7026.65,1665.96,12840.29,3744,20.04792,DLAP_SCE
5/10/2018,10,5,5,13,3.37,7028.32,1863.62,13367.93,4003,17.81898,DLAP_SCE
5/10/2018,10,5,5,14,3.37,6999.16,2072.19,13909.84,4208,20.39,DLAP_SCE
5/10/2018,10,5,5,15,3.37,6917.92,2402.7,14249.03,4239,20.48,DLAP_SCE
5/10/2018,10,5,5,16,3.37,6580.27,2656.11,14345.8,4188,28.64747,DLAP_SCE
5/10/2018,10,5,5,17,3.37,5948.56,2852.43,14329,4523,28.893,DLAP_SCE
5/10/2018,10,5,5,18,3.37,4661.6,2948.95,14162.07,4551,35.74518,DLAP_SCE
5/10/2018,10,5,5,19,3.37,1941.19,2994.01,13806.07,4941.68,45.08875,DLAP_SCE
5/10/2018,10,5,5,20,3.37,167.31,2996.98,13554.43,5265,54.55425,DLAP_SCE
5/10/2018,10,5,5,21,3.37,0,2982.94,13607.08,5692,63.47058,DLAP_SCE
5/10/2018,10,5,5,22,3.37,0,2940.86,12997.51,5685.6,46.83958,DLAP_SCE
5/10/2018,10,5,5,23,3.37,0,2878.58,11768.51,5599.2,29.01805,DLAP_SCE
5/10/2018,10,5,5,24,3.37,0,2889.53,10642.05,5336,23.82089,DLAP_SCE
5/11/2018,11,5,6,1,3.11,0,3037.87,9826.3,5264,19.14764,DLAP_SCE
5/11/2018,11,5,6,2,3.11,0,3021.22,9307.69,5199,11.71368,DLAP_SCE
5/11/2018,11,5,6,3,3.11,0,2974.46,8958.5,5107,10.36115,DLAP_SCE
5/11/2018,11,5,6,4,3.11,0,2896.34,8825.99,4956,10.20191,DLAP_SCE
5/11/2018,11,5,6,5,3.11,0,2861.5,9004.96,5139,11.69758,DLAP_SCE
5/11/2018,11,5,6,6,3.11,4.82,2835.13,9402.62,5671.6,28.12204,DLAP_SCE
5/11/2018,11,5,6,7,3.11,720.69,2781.81,9943.33,6068,30.6197,DLAP_SCE
5/11/2018,11,5,6,8,3.11,3166.5,2751.15,10614.55,5450,26.39185,DLAP_SCE
5/11/2018,11,5,6,9,3.11,5187.61,2788.02,11124.61,4036,15.58817,DLAP_SCE
5/11/2018,11,5,6,10,3.11,6085.08,2817.06,11553.73,3844,13.27513,DLAP_SCE
5/11/2018,11,5,6,11,3.11,6589.98,2846.64,11916.32,3845,9.07113,DLAP_SCE
5/11/2018,11,5,6,12,3.11,6750.4,2967.9,12100.45,3929,10.00034,DLAP_SCE
5/11/2018,11,5,6,13,3.11,6798.95,3050.25,12245.47,3859,7.30424,DLAP_SCE
5/11/2018,11,5,6,14,3.11,6768.6,3095.62,12335.21,3983,10.52669,DLAP_SCE
5/11/2018,11,5,6,15,3.11,6686.56,3136.02,12388.39,4043,10.65043,DLAP_SCE
5/11/2018,11,5,6,16,3.11,6362.34,3162.93,12273.03,4095,13.68,DLAP_SCE
5/11/2018,11,5,6,17,3.11,5776.88,3174.16,12184.2,4389,16.0339,DLAP_SCE
5/11/2018,11,5,6,18,3.11,4512.73,3107.55,12057.2,5254,25.723,DLAP_SCE
5/11/2018,11,5,6,19,3.11,2021.05,2993.79,11907.66,5726.6,35.74277,DLAP_SCE
5/11/2018,11,5,6,20,3.11,199.64,2769.2,11940.32,6120,47.70395,DLAP_SCE
5/11/2018,11,5,6,21,3.11,0,2696.34,12280.21,6221.34,54.49091,DLAP_SCE
5/11/2018,11,5,6,22,3.11,0,2638.67,11801.41,6253.35,45.50978,DLAP_SCE
5/11/2018,11,5,6,23,3.11,0,2495.65,10986.33,5766,30.23906,DLAP_SCE
5/11/2018,11,5,6,24,3.11,0,2243.94,10101.9,5474,23.37223,DLAP_SCE
5/12/2018,12,5,7,1,2.43,0,2214.99,9402.95,5271,20.54093,DLAP_SCE
5/12/2018,12,5,7,2,2.43,0,2033.37,8978.35,5179,15.00119,DLAP_SCE
5/12/2018,12,5,7,3,2.43,0,1873.07,8683.74,5132,14.65296,DLAP_SCE
5/12/2018,12,5,7,4,2.43,0,1722.6,8517.79,5116,13.39553,DLAP_SCE
5/12/2018,12,5,7,5,2.43,0,1569.52,8584.94,5113,14.15474,DLAP_SCE
5/12/2018,12,5,7,6,2.43,10.05,1450.55,8693.07,5040.6,17.80206,DLAP_SCE
5/12/2018,12,5,7,7,2.43,865.13,1340.71,8838.87,5245,17.04864,DLAP_SCE
5/12/2018,12,5,7,8,2.43,3577.52,1173.7,8940.59,3746,9.84174,DLAP_SCE
5/12/2018,12,5,7,9,2.43,5721.6,1119.08,9371.39,3522,0.91897,DLAP_SCE
5/12/2018,12,5,7,10,2.43,6453.34,1065.59,9683.49,3434,1.10162,DLAP_SCE
5/12/2018,12,5,7,11,2.43,6891.19,999.21,9907.74,3451,0.03943,DLAP_SCE
5/12/2018,12,5,7,12,2.43,7028.33,1106.28,9899.05,3527,0.00041,DLAP_SCE
5/12/2018,12,5,7,13,2.43,7032.57,1267.87,9894.08,3752,0.00049,DLAP_SCE
5/12/2018,12,5,7,14,2.43,7021.67,1496.42,9805.96,3776,0,DLAP_SCE
5/12/2018,12,5,7,15,2.43,6955.29,1820.63,9846.74,3805,0,DLAP_SCE
5/12/2018,12,5,7,16,2.43,6629.48,2069.08,9862.31,3794,0,DLAP_SCE
5/12/2018,12,5,7,17,2.43,6064.4,2248.99,9923.65,3882,0.01013,DLAP_SCE
